Title,Company,Location,Job_Url,Posted_Text,Posted_Date,Experience,Skills,Job_Type,Salary,Skills_List
Data Scientist 10+Yrs,Iqlexa Technologies,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-10%2Byrs-at-iqlexa-technologies-4454168982?position=51&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=BAdku0M3KrP9UyXi6q%2B61Q%3D%3D,5 Days Ago,2026-08-21,Entry Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark']"
Data Scientist,Exl,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-exl-4446724288?position=52&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=FfPm%2BTA3HPYCHnMKtOl0dA%3D%3D,5 Days Ago,2026-08-20,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Pandas, Numpy, Scikit-Learn, Aws, Azure, Spark, Databricks",Full-Time,42266666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Spark', 'Databricks']"
Straviso - Data Scientist - Artificial Intelligence/Machine Learning,Straviso,Greater Kolkata Area,https://in.linkedin.com/jobs/view/straviso-data-scientist-artificial-intelligence-machine-learning-at-straviso-4438549287?position=53&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=xpMRDJfloN6JOW5ugfdFmg%3D%3D,1 Month Ago,2026-07-09,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Git']"
Principal Data Scientist - Digital Health,Alcon,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/principal-data-scientist-digital-health-at-alcon-4450090718?position=54&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=3D9zXrRb3pZCCKbqzwf6kg%3D%3D,2 Weeks Ago,2026-08-07,Mid-Senior Level,"Python, Sql, Deep Learning, Aws, Azure, Gcp",Full-Time,Not Disclosed,"['Python', 'Sql', 'Deep Learning', 'Aws', 'Azure', 'Gcp']"
Sr Data Scientist,Here Technologies,Mumbai Metropolitan Region,https://in.linkedin.com/jobs/view/sr-data-scientist-at-here-technologies-4442723388?position=55&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=uCUbIZI3WTIP6DtGYm%2F1tA%3D%3D,2 Weeks Ago,2026-08-11,Mid-Senior Level,"Python, Sql, R, Machine Learning, Deep Learning, Spark",Full-Time,2532.5,"['Python', 'Sql', 'R', 'Machine Learning', 'Deep Learning', 'Spark']"
"Data Scientist – Ai, Machine Learning & Analytics",Codeclouds,Greater Kolkata Area,https://in.linkedin.com/jobs/view/data-scientist-%E2%80%93-ai-machine-learning-analytics-at-codeclouds-4435630109?position=56&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=L4lWwMXC4ehemhf695A9Bg%3D%3D,2 Months Ago,2026-06-14,Mid-Senior Level,"Machine Learning, Deep Learning",Full-Time,Not Disclosed,"['Machine Learning', 'Deep Learning']"
Senior Data Scientist,Usefulbi Corporation,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-usefulbi-corporation-4448171986?position=58&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=kZ9Nih0H0qLZSAOiXow9rA%3D%3D,3 Weeks Ago,2026-08-03,Mid-Senior Level,"Python, Sql, Nlp, Tensorflow, Pytorch, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Docker, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Git']"
"Data Scientist Ii , Ultra",Affle,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-ii-ultra-at-affle-4450139004?position=59&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=CzZV%2Fsg09FR1MzOmP6UUUA%3D%3D,1 Month Ago,2026-07-18,Mid-Senior Level,"Python, Sql, Machine Learning, Gcp",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Gcp']"
Affle India - Data Scientist Ii,Affle,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/affle-india-data-scientist-ii-at-affle-4425952117?position=60&pageNum=0&refId=I3bqPSYc%2BdbHpyUH%2FoISgw%3D%3D&trackingId=Jky%2BDchkQo12E1fyDaO6BA%3D%3D,2 Months Ago,2026-06-09,Mid-Senior Level,"Python, Sql, Machine Learning, Gcp",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Gcp']"
Data Scientist-Artificial Intelligence,Ibm,"Kochi, Kerala, India",https://in.linkedin.com/jobs/view/data-scientist-artificial-intelligence-at-ibm-4446241710?position=1&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=wtoRf46vAh%2B3VCnwUIKGcA%3D%3D,19 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Pandas, Matplotlib, Aws, Azure, Gcp, Kubernetes, Mongodb",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Pandas', 'Matplotlib', 'Aws', 'Azure', 'Gcp', 'Kubernetes', 'Mongodb']"
Senior Data Scientist - I,Metlife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4455731862?position=2&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=ndlopdoqMDYSnTDfJJ%2FkNQ%3D%3D,22 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Azure",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Azure']"
Senior Data Scientist,Sourcingxpress,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-sourcingxpress-4384572454?position=3&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=N%2F1flN6qLjm54pNyu461pQ%3D%3D,5 Months Ago,2026-03-16,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Aws, Azure, Gcp, Databricks",Full-Time,85333333.33333333,"['Python', 'Machine Learning', 'Deep Learning', 'Aws', 'Azure', 'Gcp', 'Databricks']"
Sr Advanced Data Scientist,Honeywell Technologies,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445700716?position=4&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=ribRfZt3kfJiJeEMBL2vCQ%3D%3D,1 Week Ago,2026-08-18,Mid-Senior Level,"Python, R, Machine Learning, Azure, Databricks",Full-Time,Not Disclosed,"['Python', 'R', 'Machine Learning', 'Azure', 'Databricks']"
Senior Data Scientist I,Metlife,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/senior-data-scientist-i-at-metlife-4446306265?position=5&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=UjN%2FOy0ZA41HC80hBQmb8g%3D%3D,3 Weeks Ago,2026-08-03,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Scikit-Learn, Azure",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Azure']"
Senior Data Scientist,Amplify Health,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-amplify-health-4445437035?position=6&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=8zznuw6p4YV068e%2F0EVgeg%3D%3D,4 Weeks Ago,2026-07-28,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Azure, Docker, Kubernetes, Databricks",Full-Time,85333333.33333333,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Azure', 'Docker', 'Kubernetes', 'Databricks']"
Senior Data Scientist,Sei,Greater Hyderabad Area,https://in.linkedin.com/jobs/view/senior-data-scientist-at-sei-4407866688?position=7&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=9%2BXL4LRPPQySvChFkNMXUA%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, Sql, R, Machine Learning, Artificial Intelligence, Tensorflow, Pytorch, Pandas, Scikit-Learn, Matplotlib, Power Bi, Tableau, Aws, Azure, Gcp, Docker, Kubernetes, Spark",Full-Time,169416666.66666666,"['Python', 'Sql', 'R', 'Machine Learning', 'Artificial Intelligence', 'Tensorflow', 'Pytorch', 'Pandas', 'Scikit-Learn', 'Matplotlib', 'Power Bi', 'Tableau', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Spark']"
Lead Data Scientist,Atkinsréalis,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-atkinsr%C3%A9alis-4446571831?position=8&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=Qt5p5oj%2FjFGXdb3dNSHXNQ%3D%3D,3 Weeks Ago,2026-08-04,Mid-Senior Level,"Python, Machine Learning, Deep Learning, Tensorflow, Pytorch, Hugging Face, Azure",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Azure']"
Data Scientist - Machine Learning,United Airlines India Knowledge Center,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-machine-learning-at-united-airlines-india-knowledge-center-4457838253?position=9&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=AKx227XdcbvmApRlS7DvPw%3D%3D,3 Days Ago,2026-08-22,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Git",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Git']"
Lead Data Scientist- Gen Ai-Ml- Vice President,Citi,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/lead-data-scientist-gen-ai-ml-vice-president-at-citi-4446423940?position=10&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=WyggeeJC%2BrJjwqEKDtCtKA%3D%3D,5 Days Ago,2026-08-20,Experience,"Python, Sql, Machine Learning, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Matplotlib, Power Bi, Tableau, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Matplotlib', 'Power Bi', 'Tableau', 'Git']"
Sr Advanced Data Scientist,Honeywell Technologies,"Delhi, India",https://in.linkedin.com/jobs/view/sr-advanced-data-scientist-at-honeywell-technologies-4445717520?position=11&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=zzvTzCKpEJeskXaA70SEtQ%3D%3D,1 Week Ago,2026-08-18,Mid-Senior Level,"Python, R, Machine Learning, Azure, Databricks",Full-Time,85333333.33333333,"['Python', 'R', 'Machine Learning', 'Azure', 'Databricks']"
Data Scientist,Thales,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/data-scientist-at-thales-4417326819?position=12&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=3SKulFnSjw5sPn%2F5BmTVvQ%3D%3D,1 Week Ago,2026-08-15,Experience,"Python, Sql, Machine Learning, Artificial Intelligence, Gcp, Databricks",Full-Time,50900000.0,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Gcp', 'Databricks']"
Ai/Ml Data Science / Gen Ai / Mlops,Cognizant,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/ai-ml-data-science-gen-ai-mlops-at-cognizant-4447622047?position=13&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=ivszWXxsoim%2FnOrxSGI%2B6Q%3D%3D,2 Days Ago,2026-08-23,Mid-Senior Level,"Python, Machine Learning, Tensorflow, Pytorch, Azure, Docker, Kubernetes",Full-Time,63750000.0,"['Python', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Azure', 'Docker', 'Kubernetes']"
Machine Learning Engineer,Simplify Healthcare,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-at-simplify-healthcare-4455251418?position=14&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=P3nzdajW1p8L82qEjOln4g%3D%3D,1 Week Ago,2026-08-17,Mid-Senior Level,"Python, Sql, Aws, Azure, Gcp, Spark, Databricks",Full-Time,Not Disclosed,"['Python', 'Sql', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Senior Data Scientist,"Invoicecloud, Inc.","Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/senior-data-scientist-at-invoicecloud-inc-4419691849?position=15&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=rLCOcwTE49W1RKlfemou3g%3D%3D,2 Weeks Ago,2026-08-05,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Databricks, Git",Full-Time,169416666.66666666,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Databricks', 'Git']"
Principal Data Scientist,Atlassian,Greater Kolkata Area,https://in.linkedin.com/jobs/view/principal-data-scientist-at-atlassian-4454857134?position=16&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=wxGpJZUs2Zxiwo%2FfJ17hvA%3D%3D,1 Week Ago,2026-08-15,Mid-Senior Level,"Python, Sql, R, Machine Learning, Pandas, Numpy, Scikit-Learn, Matplotlib, Tableau",Full-Time,Not Disclosed,"['Python', 'Sql', 'R', 'Machine Learning', 'Pandas', 'Numpy', 'Scikit-Learn', 'Matplotlib', 'Tableau']"
Data Scientist I,Kroll,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-scientist-i-at-kroll-4453474215?position=17&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=lvAyjvTtKQ3PgsqDecwylw%3D%3D,6 Days Ago,2026-08-19,Entry Level,"Python, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark, Databricks",Full-Time,43166666.666666664,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Data Scientist + Databricks Ai/Ml - Sr Architect,Birlasoft,Pune/Pimpri-Chinchwad Area,https://in.linkedin.com/jobs/view/data-scientist-%2B-databricks-ai-ml-sr-architect-at-birlasoft-4453578053?position=18&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=n64DfeLxpG6XJcDtaXq7og%3D%3D,1 Week Ago,2026-08-14,Mid-Senior Level,"Python, Sql, Nlp, Tensorflow, Pytorch, Scikit-Learn, Power Bi, Tableau, Aws, Azure, Gcp, Databricks",Full-Time,Not Disclosed,"['Python', 'Sql', 'Nlp', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Power Bi', 'Tableau', 'Aws', 'Azure', 'Gcp', 'Databricks']"
Senior Principal Data Scientist,Atkinsréalis,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/senior-principal-data-scientist-at-atkinsr%C3%A9alis-4394640162?position=19&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=D3wGX8MI%2FQ33CcLlZa3CMw%3D%3D,4 Months Ago,2026-04-07,Mid-Senior Level,"Python, Machine Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Aws, Azure",Full-Time,211833333.33333334,"['Python', 'Machine Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Aws', 'Azure']"
Data Science And Aiml Lead - Aitds,Cognizant,"Hyderabad, Telangana, India",https://in.linkedin.com/jobs/view/data-science-and-aiml-lead-aitds-at-cognizant-4414475083?position=20&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=scyLJmXIXeFJbX51PQZW8w%3D%3D,2 Weeks Ago,2026-08-08,Mid-Senior Level,"Python, Machine Learning, Tensorflow, Pytorch, Scikit-Learn, Aws, Azure, Gcp",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Tensorflow', 'Pytorch', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp']"
Straviso - Senior Data Scientist - Machine Learning,Straviso,Greater Kolkata Area,https://in.linkedin.com/jobs/view/straviso-senior-data-scientist-machine-learning-at-straviso-4438548274?position=21&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=SZ6flFVCIUNXyq23%2BfZi4Q%3D%3D,1 Month Ago,2026-07-09,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Hugging Face, Scikit-Learn, Aws, Azure, Gcp, Docker, Kubernetes, Spark, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Spark', 'Git']"
Data Scientist I,Kroll,"New Delhi, Delhi, India",https://in.linkedin.com/jobs/view/data-scientist-i-at-kroll-4453471229?position=22&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=eOi4O7lsYA1OPfVqZQV1Yg%3D%3D,6 Days Ago,2026-08-19,Entry Level,"Python, Machine Learning, Deep Learning, Nlp, Tensorflow, Pytorch, Hugging Face, Pandas, Numpy, Scikit-Learn, Aws, Azure, Gcp, Spark, Databricks",Full-Time,50900000.0,"['Python', 'Machine Learning', 'Deep Learning', 'Nlp', 'Tensorflow', 'Pytorch', 'Hugging Face', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
Data Scientist,Avahi,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-avahi-4436347282?position=23&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=yqtScsLanjVgVZ4Z8cVC9A%3D%3D,1 Week Ago,2026-08-15,Mid-Senior Level,"Python, Pytorch, Aws",Full-Time,Not Disclosed,"['Python', 'Pytorch', 'Aws']"
Data Scientist – Mortgage Analytics & Ai,Loandna,"Chennai, Tamil Nadu, India",https://in.linkedin.com/jobs/view/data-scientist-%E2%80%93-mortgage-analytics-ai-at-loandna-4453688615?position=24&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=oKPQy1IgTpGsAdld6hMJ3Q%3D%3D,1 Week Ago,2026-08-13,Mid-Senior Level,"Python, Sql, Machine Learning, Deep Learning, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Aws, Azure, Docker, Kubernetes, Databricks, Git",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Aws', 'Azure', 'Docker', 'Kubernetes', 'Databricks', 'Git']"
Staff Data Scientist,Stryker,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/staff-data-scientist-at-stryker-4436215738?position=25&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=%2BCcq9KY0MsXKv2TQMOCnaQ%3D%3D,1 Month Ago,2026-07-07,Associate,"Python, Sql, Machine Learning, Nlp, Power Bi, Azure, Spark, Databricks, Git",Full-Time,512.5,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Power Bi', 'Azure', 'Spark', 'Databricks', 'Git']"
Predictive Analytics Data Scientist-Ai Labs,Adani Enterprises Limited,"Ahmedabad, Gujarat, India",https://in.linkedin.com/jobs/view/predictive-analytics-data-scientist-ai-labs-at-adani-enterprises-limited-4427055522?position=26&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=xu5T%2F49xmNQh7Fcx5fNaMA%3D%3D,1 Week Ago,2026-08-14,Entry Level,"Machine Learning, Deep Learning, Artificial Intelligence, Aws, Azure, Gcp, Docker, Kubernetes",Full-Time,33933333.33333333,"['Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes']"
Lead Data Scientist,Gartner,"Gurgaon, Haryana, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-gartner-4446434435?position=27&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=MnT4IArysVBlUubFONUjeg%3D%3D,6 Days Ago,2026-08-20,Experience,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Pandas, Numpy, Scikit-Learn, Power Bi, Aws, Azure, Gcp, Spark, Databricks",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Pandas', 'Numpy', 'Scikit-Learn', 'Power Bi', 'Aws', 'Azure', 'Gcp', 'Spark', 'Databricks']"
"Lead, Data Scientist",Bain & Company,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-bain-company-4440907806?position=28&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=ZkteWcUFeVW26KBauaoMYw%3D%3D,2 Weeks Ago,2026-08-09,Experience,"Python, Sql, Machine Learning, Deep Learning, Artificial Intelligence, Nlp, Aws, Azure, Gcp, Docker, Spark, Mongodb, Postgresql",Full-Time,43166666.666666664,"['Python', 'Sql', 'Machine Learning', 'Deep Learning', 'Artificial Intelligence', 'Nlp', 'Aws', 'Azure', 'Gcp', 'Docker', 'Spark', 'Mongodb', 'Postgresql']"
Senior Data Scientist,"Fourkites, Inc.",Greater Chennai Area,https://in.linkedin.com/jobs/view/senior-data-scientist-at-fourkites-inc-4458585972?position=29&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=FEwJUZS9bJAmpUkmeVVH1g%3D%3D,1 Day Ago,2026-08-25,Mid-Senior Level,"Python, Sql, Machine Learning, Nlp, Pandas, Scikit-Learn, Aws",Full-Time,Not Disclosed,"['Python', 'Sql', 'Machine Learning', 'Nlp', 'Pandas', 'Scikit-Learn', 'Aws']"
Data Scientist-Artificial Intelligence,Ibm,"Pune Division, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-artificial-intelligence-at-ibm-4446243677?position=30&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=EL%2BDvhwiRFvqLYZRwvQqyw%3D%3D,19 Hours Ago,2026-08-25,Mid-Senior Level,"Python, Sql, Machine Learning, Artificial Intelligence, Nlp, Tensorflow, Pytorch, Keras, Hugging Face, Pandas, Matplotlib, Aws, Azure, Gcp, Kubernetes, Mongodb",Full-Time,42266666.666666664,"['Python', 'Sql', 'Machine Learning', 'Artificial Intelligence', 'Nlp', 'Tensorflow', 'Pytorch', 'Keras', 'Hugging Face', 'Pandas', 'Matplotlib', 'Aws', 'Azure', 'Gcp', 'Kubernetes', 'Mongodb']"
Lead Data Scientist,Xcaliber Health,"Bengaluru East, Karnataka, India",https://in.linkedin.com/jobs/view/lead-data-scientist-at-xcaliber-health-4434281766?position=31&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=U5Vuc90gZfhS3%2BxUiVcRpw%3D%3D,1 Month Ago,2026-06-28,Mid-Senior Level,"Python, Machine Learning, Nlp",Full-Time,Not Disclosed,"['Python', 'Machine Learning', 'Nlp']"
Principal Data Scientist,Jaggaer,Greater Hyderabad Area,https://in.linkedin.com/jobs/view/principal-data-scientist-at-jaggaer-4451521110?position=32&pageNum=0&refId=00Vvr2ITUMVDRigrOm%2FAqQ%3D%3D&trackingId=95lzU9iEbR0snOAs46BuxA%3D%3D,2 Weeks Ago,2026-08-10,Mid-Senior Level,"Python, Sql, R, Tensorflow, Pytorch, Pandas, Scikit-Learn, Tableau, Aws, Azure, Gcp, Docker, Kubernetes, Git",Full-Time,Not Disclosed,"['Python', 'Sql', 'R', 'Tensorflow', 'Pytorch', 'Pandas', 'Scikit-Learn', 'Tableau', 'Aws', 'Azure', 'Gcp', 'Docker', 'Kubernetes', 'Git']"
